time,state,state_name,acceleration,altitude,height,speed
24.24,5,   coast,-9.88,4293.86,2997.08,4.36
24.25,5,   coast,-9.81,4293.22,2996.43,4.26
24.26,5,   coast,-9.74,4293.86,2997.08,4.15
24.27,5,   coast,-9.67,4293.34,2996.56,4.04
24.28,5,   coast,-9.59,4293.86,2997.08,3.94
24.29,5,   coast,-9.52,4293.73,2996.95,3.84
24.3,5,   coast,-9.44,4294.12,2997.33,3.73
24.31,5,   coast,-9.37,4294.12,2997.33,3.63
24.32,5,   coast,-9.29,4294.12,2997.33,3.53
24.33,5,   coast,-9.21,4294.5,2997.72,3.43
24.34,5,   coast,-9.12,4294.63,2997.85,3.32
24.35,5,   coast,-9.04,4294.63,2997.85,3.22
24.36,5,   coast,-8.96,4294.63,2997.85,3.18
24.37,5,   coast,-8.88,4294.12,2997.33,3.09
24.38,5,   coast,-8.79,4294.89,2998.1,3.01
24.39,5,   coast,-8.72,4294.24,2997.46,2.92
24.4,5,   coast,-8.64,4294.76,2997.97,2.84
24.41,5,   coast,-8.56,4294.89,2998.1,2.76
24.42,5,   coast,-8.48,4294.37,2997.59,2.68
24.43,5,   coast,-8.41,4294.37,2997.59,2.6
24.44,5,   coast,-8.33,4294.12,2997.33,2.53
24.45,5,   coast,-8.25,4294.63,2997.85,2.45
24.46,5,   coast,-8.03,4294.89,2998.1,2.34
24.47,5,   coast,-7.92,4295.01,2998.23,2.26
24.48,5,   coast,-7.81,4294.12,2997.33,2.18
24.49,5,   coast,-7.7,4294.89,2998.1,2.11
24.5,5,   coast,-7.59,4294.24,2997.46,2.03
24.51,5,   coast,-7.48,4294.89,2998.1,1.95
24.52,5,   coast,-7.38,4294.89,2998.1,1.88
24.53,5,   coast,-7.26,4296.04,2999.26,1.81
24.54,5,   coast,-7.15,4296.04,2999.26,1.74
24.55,5,   coast,-7.04,4294.63,2997.85,1.67
24.56,5,   coast,-6.82,4294.76,2997.97,1.51
24.57,5,   coast,-6.69,4295.01,2998.23,1.42
24.58,5,   coast,-6.56,4295.01,2998.23,1.34
24.59,5,   coast,-6.43,4295.66,2998.87,1.25
24.6,5,   coast,-6.29,4295.01,2998.23,1.17
24.61,5,   coast,-6.16,4295.01,2998.23,1.08
24.62,5,   coast,-6.03,4294.89,2998.1,1
24.63,5,   coast,-5.89,4294.89,2998.1,0.92
24.64,5,   coast,-5.76,4295.4,2998.62,0.83
24.65,5,   coast,-5.62,4295.4,2998.62,0.75
24.66,5,   coast,-5.42,4295.66,2998.87,0.81
24.67,5,   coast,-5.27,4294.89,2998.1,0.76
24.68,5,   coast,-5.12,4295.14,2998.36,0.71
24.69,5,   coast,-4.98,4295.53,2998.75,0.67
24.7,5,   coast,-4.83,4295.91,2999.13,0.62
24.71,5,   coast,-4.69,4295.4,2998.62,0.58
24.72,5,   coast,-4.54,4295.53,2998.75,0.54
24.73,5,   coast,-4.4,4295.27,2998.49,0.51
24.74,5,   coast,-4.25,4295.91,2999.13,0.48
24.75,5,   coast,-4.11,4295.66,2998.87,0.45
24.76,5,   coast,-3.92,4295.66,2998.87,0.34
24.77,5,   coast,-3.77,4296.17,2999.39,0.3
24.78,5,   coast,-3.62,4294.89,2998.1,0.26
24.79,5,   coast,-3.47,4295.14,2998.36,0.22
24.8,5,   coast,-3.32,4295.4,2998.62,0.19
24.81,5,   coast,-3.18,4295.78,2999,0.15
24.82,5,   coast,-3.03,4296.04,2999.26,0.12
24.83,5,   coast,-2.89,4295.14,2998.36,0.09
24.84,5,   coast,-2.74,4296.56,2999.77,0.06
24.85,5,   coast,-2.6,4296.56,2999.77,0.03
