Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages,,
102,2394.147,790.3,-121.0952,85.46, -,8.945935,,
102.05,2390.808,790.4,-137.0476,85.46, -,8.945935,,
102.1,2380.796,790.7,-149.7619,85.46, -,8.945935,,
102.15,2370.786,791,-149.7143,85.46, -,8.945935,,
102.2,2360.78,791.3,-156.0476,85.46, -,8.945935,,
102.25,2350.777,791.6,-156,85.46, -,8.945935,,
102.3,2344.11,791.8,-130.4286,85.46, -,8.945935,,
102.35,2340.775,791.9,-124.0476,85.46, -,8.945935,,
102.4,2337.443,792,-120.8571,85.46, -,8.945935,,
102.45,2334.112,792.1,-140,85.46, -,8.945935,,
102.5,2334.112,792.1,-133.619,85.46, -,8.945935,,
102.55,2334.112,792.1,-136.8095,85.46, -,8.945935,,
102.6,2334.112,792.1,-152.7619,85.46, -,8.945935,,
102.65,2334.112,792.1,-175.0952,85.46, -,8.945935,,
102.7,2327.448,792.3,-175.0476,85.46, -,8.945935,,
102.75,2317.455,792.6,-210.0952,85.46, -,8.945935,,
102.8,2310.794,792.8,-226,85.46, -,8.945935,,
102.85,2304.135,793,-200.4286,85.46, -,8.945935,,
102.9,2300.806,793.1,-174.9048,85.46, -,8.945935,,
102.95,2300.806,793.1,-136.6667,85.46, -,8.945935,,
103,2320.785,792.5,-88.95238,85.46, -,8.945935,,
103.05,2350.777,791.6,-41.28571,85.46, -,8.945935,,
103.1,2364.115,791.2,-25.38095,85.46, -,8.945935,,
103.15,2334.112,792.1,-44.42857,85.46, -,8.945935,,
103.2,2344.11,791.8,-25.38095,85.46, -,8.945935,,
103.25,2330.779,792.2,-28.57143,85.46, -,8.945935,,
103.3,2370.786,791,19.04762,85.46, -,8.945935,,
103.35,2384.134,790.6,38.09524,85.46, -,8.945935,,
103.4,2347.442,791.7,6.333333,85.46, -,8.945935,,
103.45,2287.493,793.5,-47.57143,85.46, -,8.945935,,
103.5,2227.653,795.3,-101.381,85.28, -,8.945935,,
103.55,2204.411,796,-123.5238,85.28, -,8.945935,,
103.6,2197.774,796.2,-129.8571,85.28, -,8.945935,,
103.65,2204.411,796,-123.5238,85.28, -,8.945935,,
103.7,2211.051,795.8,-117.1905,85.28, -,8.945935,,
103.75,2141.41,797.9,-177.1905,85.28, -,8.945935,,
103.8,2217.691,795.6,-95,85.28, -,8.945935,,
103.85,2214.37,795.7,-91.80952,85.28, -,8.945935,,
103.9,2217.691,795.6,-82.33334,85.28, -,8.945935,,
103.95,2230.974,795.2,-66.47619,85.28, -,8.945935,,
104,2240.94,794.9,-57,85.28, -,8.945935,,
104.05,2227.653,795.3,-88.71429,85.28, -,8.945935,,
104.1,2207.73,795.9,-136.2381,85.28, -,8.945935,,
104.15,2207.73,795.9,-148.9524,85.28, -,8.945935,,
104.2,2191.137,796.4,-136.1905,85.28, -,8.945935,,
104.25,2184.504,796.6,-152.0476,85.28, -,8.945935,,
104.3,2154.664,797.5,-167.7619,85.28, -,8.945935,,
104.35,2151.351,797.6,-209,85.28, -,8.945935,,
104.4,2230.974,795.2,-145.9048,85.28, -,8.945935,,
104.45,2197.774,796.2,-142.5714,85.28, -,8.945935,,
104.5,2065.309,800.2,-211.619,85.28, -,8.945935,,
104.55,2095.067,799.3,-126.2857,85.46, -,8.945935,,
104.6,2118.231,798.6,-82.09524,85.46, -,8.945935,,
104.65,2138.098,798,-56.85714,85.46, -,8.945935,,
104.7,2171.238,797,-31.61905,85.46, -,8.945935,,
104.75,2184.504,796.6,-25.33333,85.46, -,8.945935,,
104.8,2174.553,796.9,31.52381,85.46, -,8.945935,,
104.85,2138.098,798,-75.85714,85.46, -,8.945935,,
104.9,2078.532,799.8,-129.4286,85.46, -,8.945935,,
104.95,2048.788,800.7,-160.9048,85.46, -,8.945935,,
105,2068.615,800.1,-154.6667,85.46, -,8.945935,,
105.05,2081.837,799.7,-151.5714,85.46, -,8.945935,,
105.1,2078.532,799.8,-142.0476,85.46, -,8.945935,,
105.15,2091.758,799.4,-110.4762,85.46, -,8.945935,,
105.2,2114.92,798.7,-88.42857,85.46, -,8.945935,,
105.25,2124.851,798.4,-63.14286,85.46, -,8.945935,,
105.3,2138.098,798,-44.19048,85.46, -,8.945935,,
105.35,2138.098,798,-15.7619,85.46, -,8.945935,,
105.4,2124.851,798.4,-25.23809,85.46, -,8.945935,,
105.45,2088.452,799.5,-135.7143,85.46, -,8.945935,,
105.5,2075.225,799.9,-116.7143,85.46, -,8.945935,,
105.55,2104.992,799,37.76191,85.46, -,8.945935,,
105.6,2091.758,799.4,-3.190476,85.46, -,8.945935,,
105.65,2075.225,799.9,-41,85.46, -,8.945935,,
105.7,2068.615,800.1,-66.19048,85.46, -,8.945935,,
105.75,2055.396,800.5,-110.3333,85.46, -,8.945935,,
105.8,2078.532,799.8,-100.9048,85.46, -,8.945935,,
105.85,2078.532,799.8,-91.42857,85.46, -,8.945935,,
105.9,2065.309,800.2,-69.28571,85.46, -,8.945935,,
105.95,2078.532,799.8,0,85.46, -,8.945935,,
106,2048.788,800.7,0,85.46, -,8.945935,,
106.05,1979.495,802.8,-84.90476,85.46, -,8.945935,,
106.1,1956.428,803.5,-119.4286,85.46, -,8.945935,,
106.15,1959.722,803.4,-113.1429,85.46, -,8.945935,,
106.2,2012.474,801.8,-75.52381,85.46, -,8.945935,,
106.25,2028.976,801.3,-81.85714,85.46, -,8.945935,,
106.3,2009.173,801.9,-110.1905,85.46, -,8.945935,,
106.35,2032.276,801.2,-100.8095,85.46, -,8.945935,,
106.4,2022.373,801.5,-110.2381,85.46, -,8.945935,,
106.45,2015.772,801.7,-103.9048,85.46, -,8.945935,,
106.5,2002.577,802.1,-81.80952,85.46, -,8.945935,,
106.55,1999.277,802.2,-72.33334,85.46, -,8.945935,,
106.6,2002.577,802.1,-97.52381,85.46, -,8.945935,,
106.65,1992.681,802.4,-94.33334,85.46, -,8.945935,,
106.7,1979.495,802.8,-91.14286,85.46, -,8.945935,,
106.75,1976.197,802.9,-88,85.46, -,8.945935,,
106.8,1976.197,802.9,-75.42857,85.46, -,8.945935,,
106.85,1972.902,803,-100.619,85.46, -,8.945935,,
106.9,2005.875,802,-69.2381,85.46, -,8.945935,,
106.95,1986.088,802.6,-75.52381,85.46, -,8.945935,,
107,1982.79,802.7,-91.2381,85.46, -,8.945935,,
107.05,2009.173,801.9,-37.76191,85.46, -,8.945935,,
107.1,2002.577,802.1,21.95238,85.46, -,8.945935,,
107.15,1999.277,802.2,40.76191,85.46, -,8.945935,,
107.2,2028.976,801.3,65.90476,85.46, -,8.945935,,
107.25,2042.182,800.9,28.23809,85.46, -,8.945935,,
107.3,2012.474,801.8,-15.7619,85.46, -,8.945935,,
107.35,1979.495,802.8,-28.33333,85.46, -,8.945935,,
107.4,1963.017,803.3,-66.04762,85.46, -,8.945935,,
107.45,1956.428,803.5,-62.90476,85.46, -,8.945935,,
107.5,1959.722,803.4,-53.47619,85.46, -,8.945935,,
107.55,1956.428,803.5,-44.04762,85.46, -,8.945935,,
107.6,1953.135,803.6,-44.04762,85.46, -,8.945935,,
107.65,1953.135,803.6,-47.19048,85.46, -,8.945935,,
107.7,1949.841,803.7,-40.90476,85.46, -,8.945935,,
107.75,1946.549,803.8,-31.47619,85.46, -,8.945935,,
107.8,1953.135,803.6,-22.04762,85.46, -,8.945935,,
107.85,1956.428,803.5,-18.90476,85.46, -,8.945935,,
107.9,1936.672,804.1,-34.57143,85.46, -,8.945935,,
107.95,1923.506,804.5,-78.47619,85.46, -,8.945935,,
108,1936.672,804.1,-47.09524,85.46, -,8.945935,,
108.05,1946.549,803.8,-34.52381,85.46, -,8.945935,,
108.1,1943.255,803.9,-62.80952,85.46, -,8.945935,,
108.15,1923.506,804.5,-75.33334,85.46, -,8.945935,,
108.2,1939.963,804,-56.52381,85.46, -,8.945935,,
108.25,1953.135,803.6,-72.28571,85.46, -,8.945935,,
108.3,1939.963,804,-97.38095,85.46, -,8.945935,,
108.35,1930.088,804.3,-78.47619,85.46, -,8.945935,,
108.4,1933.379,804.2,-43.90476,85.46, -,8.945935,,
108.45,1933.379,804.2,-28.19048,85.46, -,8.945935,,
108.5,1939.963,804,-15.61905,85.46, -,8.945935,,
108.55,1930.088,804.3,-28.14286,85.46, -,8.984831,,
108.6,1913.636,804.8,-40.66667,85.46, -,8.984831,,
108.65,1884.042,805.7,-65.71429,85.46, -,8.984831,,
108.7,1874.184,806,-75.09524,85.46, -,8.984831,,
108.75,1884.042,805.7,-62.57143,85.46, -,8.984831,,
108.8,1890.616,805.5,-53.19048,85.46, -,8.984831,,
108.85,1900.479,805.2,-50.09524,85.46, -,8.984831,,
108.9,1903.769,805.1,-50.09524,85.46, -,8.984831,,
108.95,1903.769,805.1,-31.28572,85.46, -,8.984831,,
109,1903.769,805.1,-18.76191,85.46, -,8.984831,,
109.05,1900.479,805.2,-34.42857,85.46, -,8.984831,,
109.1,1897.192,805.3,-47,85.46, -,8.984831,,
109.15,1903.769,805.1,-37.57143,85.46, -,8.984831,,
109.2,1900.479,805.2,-21.90476,85.46, -,8.984831,,
109.25,1907.057,805,-31.28572,85.46, -,8.984831,,
109.3,1916.925,804.7,-34.42857,85.46, -,8.984831,,
109.35,1907.057,805,-31.28572,85.46, -,8.984831,,
109.4,1887.33,805.6,-40.71429,85.46, -,8.984831,,
109.45,1880.756,805.8,-50.09524,85.46, -,8.984831,,
109.5,1887.33,805.6,-43.85714,85.46, -,8.945935,,
109.55,1887.33,805.6,-50.14286,85.46, -,8.945935,,
109.6,1884.042,805.7,-43.90476,85.46, -,8.945935,,
109.65,1890.616,805.5,-22,85.46, -,8.945935,,
109.7,1890.616,805.5,6.190476,85.46, -,8.945935,,
109.75,1887.33,805.6,12.42857,85.46, -,8.945935,,
109.8,1880.756,805.8,-3.190476,85.46, -,8.945935,,
109.85,1874.184,806,-15.66667,85.46, -,8.945935,,
109.9,1870.899,806.1,-28.19048,85.46, -,8.945935,,
109.95,1870.899,806.1,-31.33333,85.46, -,8.945935,,
110,1874.184,806,-28.19048,85.46, -,8.945935,,
110.05,1874.184,806,-28.19048,85.46, -,8.945935,,
110.1,1874.184,806,-25.04762,85.46, -,8.945935,,
110.15,1874.184,806,-21.90476,85.46, -,8.945935,,
110.2,1874.184,806,-28.19048,85.46, -,8.945935,,
110.25,1870.899,806.1,-28.19048,85.46, -,8.945935,,
110.3,1867.613,806.2,-37.61905,85.46, -,8.945935,,
110.35,1864.329,806.3,-50.14286,85.46, -,8.945935,,
110.4,1864.329,806.3,-40.76191,85.46, -,8.945935,,
110.45,1861.043,806.4,-25.09524,85.46, -,8.945935,,
110.5,1857.76,806.5,-22,85.46, -,8.945935,,
110.55,1857.76,806.5,-28.23809,85.46, -,8.945935,,
110.6,1861.043,806.4,-25.09524,85.46, -,8.945935,,
110.65,1864.329,806.3,-18.80952,85.46, -,8.945935,,
110.7,1867.613,806.2,-21.90476,85.46, -,8.945935,,
110.75,1864.329,806.3,-25.04762,85.46, -,8.945935,,
110.8,1857.76,806.5,-28.14286,85.46, -,8.945935,,
110.85,1854.477,806.6,-25.04762,85.46, -,8.945935,,
110.9,1851.192,806.7,-21.95238,85.46, -,8.945935,,
110.95,1847.91,806.8,-21.95238,85.46, -,8.945935,,
111,1844.626,806.9,-25.09524,85.46, -,8.945935,,
111.05,1844.626,806.9,-28.23809,85.46, -,8.945935,,
111.1,1838.063,807.1,-34.47619,85.46, -,8.945935,,
111.15,1831.499,807.3,-40.71429,85.46, -,8.945935,,
111.2,1831.499,807.3,-40.71429,85.46, -,8.945935,,
111.25,1831.499,807.3,-40.71429,85.46, -,8.945935,,
111.3,1831.499,807.3,-37.57143,85.46, -,8.945935,,
111.35,1831.499,807.3,-34.42857,85.46, -,8.945935,,
111.4,1834.78,807.2,-28.14286,85.46, -,8.945935,,
111.45,1838.063,807.1,-25,85.46, -,8.945935,,
111.5,1841.344,807,-18.71428,85.46, -,8.945935,,
111.55,1834.78,807.2,-21.80952,85.46, -,8.945935,,
111.6,1824.936,807.5,-31.19048,85.46, -,8.945935,,
111.65,1818.375,807.7,-40.57143,85.46, -,8.945935,,
111.7,1815.096,807.8,-46.85714,85.46, -,8.945935,,
111.75,1811.815,807.9,-53.14286,85.46, -,8.945935,,
111.8,1808.537,808,-53.14286,85.46, -,8.945935,,
111.85,1805.259,808.1,-50.04762,85.46, -,8.945935,,
111.9,1805.259,808.1,-46.90476,85.46, -,8.945935,,
111.95,1801.979,808.2,-46.90476,85.46, -,8.945935,,
112,1801.979,808.2,-43.76191,85.46, -,8.945935,,
112.05,1801.979,808.2,-40.61905,85.46, -,8.945935,,
112.1,1805.259,808.1,-37.47619,85.46, -,8.945935,,
112.15,1805.259,808.1,-31.23809,85.46, -,8.945935,,
112.2,1805.259,808.1,-25,85.46, -,8.945935,,
112.25,1808.537,808,-21.85714,85.46, -,8.945935,,
112.3,1811.815,807.9,-18.71428,85.46, -,8.945935,,
112.35,1811.815,807.9,-18.71428,85.46, -,8.945935,,
112.4,1808.537,808,-21.85714,85.46, -,8.945935,,
112.45,1805.259,808.1,-28.14286,85.46, -,8.945935,,
112.5,1801.979,808.2,-34.42857,85.46, -,8.945935,,
112.55,1801.979,808.2,-37.57143,85.46, -,8.945935,,
112.6,1798.702,808.3,-34.47619,85.46, -,8.945935,,
112.65,1798.702,808.3,-25.09524,85.46, -,8.945935,,
112.7,1801.979,808.2,-15.71429,85.46, -,8.945935,,
112.75,1805.259,808.1,-9.428572,85.46, -,8.945935,,
112.8,1808.537,808,-3.142857,85.46, -,8.945935,,
112.85,1811.815,807.9,3.142857,85.46, -,8.945935,,
112.9,1808.537,808,3.142857,85.46, -,8.945935,,
112.95,1808.537,808,3.142857,85.46, -,8.945935,,
113,1805.259,808.1,3.142857,85.46, -,8.945935,,
113.05,1801.979,808.2,0,85.46, -,8.945935,,
113.1,1798.702,808.3,-3.142857,85.46, -,8.945935,,
113.15,1795.423,808.4,-9.428572,85.46, -,8.945935,,
113.2,1792.146,808.5,-12.57143,85.46, -,8.945935,,
113.25,1788.869,808.6,-15.71429,85.46, -,8.945935,,
113.3,1785.591,808.7,-22,85.46, -,8.945935,,
113.35,1785.591,808.7,-25.14286,85.46, -,8.945935,,
113.4,1785.591,808.7,-25.14286,85.46, -,8.945935,,
113.45,1782.315,808.8,-25.14286,85.46, -,8.945935,,
113.5,1782.315,808.8,-22,85.64, -,8.945935,,
113.55,1785.591,808.7,-15.71429,85.64, -,8.945935,,
113.6,1785.591,808.7,-15.71429,85.64, -,8.945935,,
113.65,1782.315,808.8,-15.71429,85.64, -,8.945935,,
113.7,1782.315,808.8,-15.71429,85.64, -,8.945935,,
113.75,1782.315,808.8,-18.85714,85.64, -,8.945935,,
113.8,1782.315,808.8,-22,85.64, -,8.945935,,
113.85,1779.038,808.9,-28.28572,85.64, -,8.945935,,
113.9,1775.763,809,-34.57143,85.64, -,8.945935,,
113.95,1775.763,809,-31.42857,85.64, -,8.945935,,
114,1772.488,809.1,-34.52381,85.64, -,8.945935,,
114.05,1772.488,809.1,-31.38095,85.64, -,8.945935,,
114.1,1769.212,809.2,-31.38095,85.64, -,8.945935,,
114.15,1769.212,809.2,-28.23809,85.64, -,8.945935,,
114.2,1765.937,809.3,-28.19048,85.64, -,8.945935,,
114.25,1762.661,809.4,-28.19048,85.64, -,8.945935,,
114.3,1759.388,809.5,-28.14286,85.64, -,8.945935,,
114.35,1759.388,809.5,-25,85.64, -,8.945935,,
114.4,1756.115,809.6,-28.09524,85.64, -,8.945935,,
114.45,1752.84,809.7,-31.19048,85.64, -,8.945935,,
114.5,1749.568,809.8,-31.14286,85.64, -,8.945935,,
114.55,1746.293,809.9,-34.23809,85.64, -,8.984831,,
114.6,1746.293,809.9,-37.38095,85.64, -,8.984831,,
114.65,1743.021,810,-40.47619,85.64, -,8.984831,,
114.7,1743.021,810,-37.33333,85.64, -,8.984831,,
114.75,1739.75,810.1,-40.42857,85.64, -,8.984831,,
114.8,1739.75,810.1,-40.42857,85.64, -,8.984831,,
114.85,1736.477,810.2,-43.52381,85.64, -,8.984831,,
114.9,1736.477,810.2,-40.38095,85.64, -,8.984831,,
114.95,1736.477,810.2,-37.23809,85.64, -,8.984831,,
115,1729.933,810.4,-43.47619,85.64, -,8.984831,,
115.05,1729.933,810.4,-40.38095,85.64, -,8.984831,,
115.1,1729.933,810.4,-40.38095,85.64, -,8.984831,,
115.15,1729.933,810.4,-37.23809,85.64, -,8.984831,,
115.2,1726.663,810.5,-40.33333,85.64, -,8.984831,,
115.25,1723.393,810.6,-40.33333,85.64, -,8.984831,,
115.3,1720.122,810.7,-40.28571,85.64, -,8.984831,,
115.35,1723.393,810.6,-34.09524,85.64, -,8.984831,,
115.4,1720.122,810.7,-37.19048,85.64, -,8.984831,,
115.45,1723.393,810.6,-31,85.64, -,8.984831,,
115.5,1723.393,810.6,-27.90476,85.64, -,8.945935,,
115.55,1723.393,810.6,-24.80952,85.64, -,8.945935,,
115.6,1723.393,810.6,-21.71428,85.64, -,8.945935,,
115.65,1720.122,810.7,-24.80952,85.64, -,8.945935,,
115.7,1720.122,810.7,-21.71428,85.64, -,8.945935,,
115.75,1713.581,810.9,-27.95238,85.64, -,8.945935,,
115.8,1710.313,811,-27.95238,85.64, -,8.945935,,
115.85,1710.313,811,-27.95238,85.64, -,8.945935,,
115.9,1703.775,811.2,-31.09524,85.64, -,8.945935,,
115.95,1697.238,811.4,-37.33333,85.64, -,8.945935,,
116,1697.238,811.4,-37.33333,85.64, -,8.945935,,
116.05,1693.971,811.5,-34.19048,85.64, -,8.945935,,
116.1,1687.436,811.7,-40.42857,85.64, -,8.945935,,
116.15,1684.17,811.8,-43.52381,85.64, -,8.945935,,
116.2,1684.17,811.8,-43.52381,85.64, -,8.945935,,
116.25,1680.902,811.9,-43.52381,85.64, -,8.945935,,
116.3,1680.902,811.9,-40.42857,85.64, -,8.945935,,
116.35,1677.637,812,-40.42857,85.64, -,8.945935,,
116.4,1674.372,812.1,-46.61905,85.64, -,8.945935,,
116.45,1671.105,812.2,-46.61905,85.64, -,8.945935,,
116.5,1667.841,812.3,-52.80952,85.64, -,8.945935,,
116.55,1667.841,812.3,-52.80952,85.64, -,8.945935,,
116.6,1664.575,812.4,-55.90476,85.64, -,8.945935,,
116.65,1667.841,812.3,-52.80952,85.64, -,8.945935,,
116.7,1667.841,812.3,-49.71429,85.64, -,8.945935,,
116.75,1664.575,812.4,-52.80952,85.64, -,8.945935,,
116.8,1661.311,812.5,-49.66667,85.64, -,8.945935,,
116.85,1658.048,812.6,-49.66667,85.64, -,8.945935,,
116.9,1658.048,812.6,-49.66667,85.64, -,8.945935,,
116.95,1654.782,812.7,-46.52381,85.64, -,8.945935,,
117,1651.52,812.8,-43.38095,85.64, -,8.945935,,
117.05,1648.255,812.9,-46.47619,85.64, -,8.945935,,
117.1,1648.255,812.9,-43.38095,85.64, -,8.945935,,
117.15,1648.255,812.9,-37.14286,85.64, -,8.945935,,
117.2,1644.993,813,-37.14286,85.64, -,8.945935,,
117.25,1644.993,813,-37.14286,85.64, -,8.945935,,
117.3,1644.993,813,-34.04762,85.64, -,8.945935,,
117.35,1641.732,813.1,-37.14286,85.64, -,8.945935,,
117.4,1641.732,813.1,-34.04762,85.64, -,8.945935,,
117.45,1641.732,813.1,-30.95238,85.64, -,8.945935,,
117.5,1638.468,813.2,-30.95238,85.64, -,8.945935,,
117.55,1641.732,813.1,-24.76191,85.64, -,8.945935,,
117.6,1638.468,813.2,-27.85714,85.64, -,8.945935,,
117.65,1635.207,813.3,-27.85714,85.64, -,8.945935,,
117.7,1635.207,813.3,-30.95238,85.64, -,8.945935,,
117.75,1638.468,813.2,-27.85714,85.64, -,8.945935,,
117.8,1635.207,813.3,-27.85714,85.64, -,8.945935,,
117.85,1631.944,813.4,-27.85714,85.64, -,8.945935,,
117.9,1628.684,813.5,-27.85714,85.64, -,8.945935,,
117.95,1625.424,813.6,-30.95238,85.64, -,8.945935,,
118,1625.424,813.6,-27.85714,85.64, -,8.945935,,
118.05,1625.424,813.6,-24.76191,85.64, -,8.945935,,
118.1,1625.424,813.6,-21.66667,85.64, -,8.945935,,
118.15,1622.162,813.7,-24.76191,85.64, -,8.945935,,
118.2,1622.162,813.7,-24.76191,85.64, -,8.945935,,
118.25,1618.902,813.8,-24.76191,85.64, -,8.945935,,
118.3,1618.902,813.8,-24.76191,85.64, -,8.945935,,
118.35,1618.902,813.8,-24.76191,85.64, -,8.945935,,
118.4,1615.641,813.9,-24.76191,85.64, -,8.945935,,
118.45,1615.641,813.9,-24.76191,85.64, -,8.945935,,
118.5,1609.124,814.1,-30.95238,85.64, -,8.945935,,
118.55,1605.864,814.2,-30.95238,85.64, -,8.965384,,
118.6,1605.864,814.2,-34.04762,85.64, -,8.965384,,
118.65,1605.864,814.2,-30.95238,85.64, -,8.965384,,
118.7,1602.606,814.3,-30.95238,85.64, -,8.965384,,
118.75,1602.606,814.3,-30.95238,85.64, -,8.965384,,
118.8,1602.606,814.3,-34.04762,85.64, -,8.965384,,
118.85,1605.864,814.2,-27.85714,85.64, -,8.965384,,
118.9,1599.346,814.4,-30.95238,85.64, -,8.965384,,
118.95,1596.089,814.5,-30.95238,85.64, -,8.965384,,
119,1592.832,814.6,-30.95238,85.64, -,8.965384,,
119.05,1586.317,814.8,-37.14286,85.64, -,8.965384,,
119.1,1589.574,814.7,-34.04762,85.64, -,8.965384,,
119.15,1589.574,814.7,-34.04762,85.64, -,8.965384,,
119.2,1589.574,814.7,-30.95238,85.64, -,8.965384,,
119.25,1592.832,814.6,-27.85714,85.64, -,8.965384,,
119.3,1586.317,814.8,-30.95238,85.64, -,8.965384,,
119.35,1583.059,814.9,-34.04762,85.64, -,8.965384,,
119.4,1576.548,815.1,-40.23809,85.64, -,8.965384,,
119.45,1583.059,814.9,-30.95238,85.64, -,8.965384,,
119.5,1576.548,815.1,-37.14286,85.46, -,8.965384,,
119.55,1576.548,815.1,-30.95238,85.46, -,8.965384,,
119.6,1573.292,815.2,-30.95238,85.46, -,8.965384,,
119.65,1570.037,815.3,-34.04762,85.46, -,8.965384,,
119.7,1573.292,815.2,-30.95238,85.46, -,8.965384,,
119.75,1570.037,815.3,-30.95238,85.46, -,8.965384,,
119.8,1566.781,815.4,-34.04762,85.46, -,8.965384,,
119.85,1563.527,815.5,-37.14286,85.46, -,8.965384,,
119.9,1560.273,815.6,-43.33333,85.46, -,8.965384,,
119.95,1560.273,815.6,-37.14286,85.46, -,8.965384,,
120,1560.273,815.6,-34.04762,85.46, -,8.965384,,
120.05,1560.273,815.6,-30.95238,85.46, -,8.965384,,
120.1,1557.018,815.7,-27.85714,85.46, -,8.965384,,
120.15,1553.765,815.8,-34.04762,85.46, -,8.965384,,
120.2,1557.018,815.7,-30.95238,85.46, -,8.965384,,
120.25,1557.018,815.7,-30.95238,85.46, -,8.965384,,
120.3,1553.765,815.8,-37.14286,85.46, -,8.965384,,
120.35,1553.765,815.8,-30.95238,85.46, -,8.965384,,
120.4,1550.51,815.9,-30.95238,85.46, -,8.965384,,
120.45,1550.51,815.9,-24.76191,85.46, -,8.965384,,
120.5,1550.51,815.9,-30.95238,85.46, -,8.965384,,
120.55,1547.258,816,-27.85714,85.46, -,8.945935,,
120.6,1550.51,815.9,-24.76191,85.46, -,8.945935,,
120.65,1550.51,815.9,-21.66667,85.46, -,8.945935,,
120.7,1544.006,816.1,-24.76191,85.46, -,8.945935,,
120.75,1547.258,816,-24.76191,85.46, -,8.945935,,
120.8,1544.006,816.1,-24.76191,85.46, -,8.945935,,
120.85,1534.247,816.4,-30.95238,85.46, -,8.945935,,
120.9,1530.997,816.5,-30.95238,85.46, -,8.945935,,
120.95,1530.997,816.5,-27.85714,85.46, -,8.945935,,
121,1534.247,816.4,-24.76191,85.46, -,8.945935,,
121.05,1530.997,816.5,-27.85714,85.46, -,8.945935,,
121.1,1524.494,816.7,-34.04762,85.46, -,8.945935,,
121.15,1521.244,816.8,-34.04762,85.46, -,8.945935,,
121.2,1521.244,816.8,-30.95238,85.46, -,8.945935,,
121.25,1521.244,816.8,-34.04762,85.46, -,8.945935,,
121.3,1517.993,816.9,-37.14286,85.46, -,8.945935,,
121.35,1517.993,816.9,-34.04762,85.46, -,8.945935,,
121.4,1517.993,816.9,-34.04762,85.46, -,8.945935,,
121.45,1514.744,817,-34.04762,85.46, -,8.945935,,
121.5,1511.495,817.1,-37.14286,85.64, -,8.945935,,
121.55,1514.744,817,-34.04762,85.64, -,8.945935,,
121.6,1508.244,817.2,-37.14286,85.64, -,8.945935,,
121.65,1508.244,817.2,-40.23809,85.64, -,8.945935,,
121.7,1501.746,817.4,-46.42857,85.64, -,8.945935,,
121.75,1504.996,817.3,-37.14286,85.64, -,8.945935,,
121.8,1501.746,817.4,-43.33333,85.64, -,8.945935,,
121.85,1501.746,817.4,-40.23809,85.64, -,8.945935,,
121.9,1501.746,817.4,-30.95238,85.64, -,8.945935,,
121.95,1501.746,817.4,-27.85714,85.64, -,8.945935,,
122,1501.746,817.4,-27.85714,85.64, -,8.945935,,
122.05,1498.499,817.5,-34.04762,85.64, -,8.945935,,
122.1,1501.746,817.4,-27.85714,85.64, -,8.945935,,
122.15,1498.499,817.5,-24.76191,85.64, -,8.945935,,
122.2,1492.003,817.7,-27.85714,85.64, -,8.945935,,
122.25,1492.003,817.7,-27.85714,85.64, -,8.945935,,
122.3,1495.252,817.6,-24.76191,85.64, -,8.945935,,
122.35,1495.252,817.6,-21.66667,85.64, -,8.945935,,
122.4,1498.499,817.5,-18.57143,85.64, -,8.945935,,
122.45,1501.746,817.4,-15.47619,85.64, -,8.945935,,
122.5,1501.746,817.4,-12.38095,85.64, -,8.945935,,
122.55,1495.252,817.6,-15.47619,85.64, -,8.965384,,
122.6,1495.252,817.6,-18.57143,85.64, -,8.965384,,
122.65,1492.003,817.7,-15.47619,85.64, -,8.965384,,
122.7,1488.756,817.8,-18.57143,85.64, -,8.965384,,
122.75,1485.508,817.9,-15.47619,85.64, -,8.965384,,
122.8,1482.262,818,-21.66667,85.64, -,8.965384,,
122.85,1482.262,818,-18.57143,85.64, -,8.965384,,
122.9,1479.016,818.1,-21.66667,85.64, -,8.965384,,
122.95,1472.524,818.3,-27.85714,85.64, -,8.965384,,
123,1466.033,818.5,-34.04762,85.64, -,8.965384,,
123.05,1462.789,818.6,-37.14286,85.64, -,8.965384,,
123.1,1459.544,818.7,-37.14286,85.64, -,8.965384,,
123.15,1459.544,818.7,-40.23809,85.64, -,8.965384,,
123.2,1453.055,818.9,-43.33333,85.64, -,8.965384,,
123.25,1456.3,818.8,-34.04762,85.64, -,8.965384,,
123.3,1453.055,818.9,-37.14286,85.64, -,8.965384,,
123.35,1449.812,819,-43.33333,85.64, -,8.965384,,
123.4,1449.812,819,-43.33333,85.64, -,8.965384,,
123.45,1446.57,819.1,-49.52381,85.64, -,8.965384,,
123.5,1449.812,819,-49.52381,85.64, -,8.965384,,
123.55,1449.812,819,-49.52381,85.64, -,8.965384,,
123.6,1443.326,819.2,-49.52381,85.64, -,8.965384,,
123.65,1446.57,819.1,-46.42857,85.64, -,8.965384,,
123.7,1443.326,819.2,-46.42857,85.64, -,8.965384,,
123.75,1443.326,819.2,-43.33333,85.64, -,8.965384,,
123.8,1440.084,819.3,-43.33333,85.64, -,8.965384,,
123.85,1440.084,819.3,-40.23809,85.64, -,8.965384,,
123.9,1436.841,819.4,-43.33333,85.64, -,8.965384,,
123.95,1433.6,819.5,-43.33333,85.64, -,8.965384,,
124,1433.6,819.5,-37.14286,85.64, -,8.965384,,
124.05,1430.359,819.6,-34.04762,85.64, -,8.965384,,
124.1,1427.116,819.7,-34.04762,85.64, -,8.965384,,
